doc_id,entity,type,score
5760,##yam,I-PER,0.97960085
5760,##in,I-PER,0.9953998
5760,net,I-PER,0.9894972
5760,##any,I-PER,0.9596404
5760,##ahu,I-PER,0.9842653
5760,##any,I-PER,0.86503047
5760,##ahu,I-PER,0.8130605
5761,##ern,I-PER,0.49499878
5761,##and,I-PER,0.9459947
5761,##ez,I-PER,0.76135397
5761,##tara,I-PER,0.61403596
5761,##nco,I-ORG,0.52529967
5765,ale,I-PER,0.58953375
5765,##dr,I-PER,0.92760205
5765,##o,I-PER,0.62104404
5766,ale,I-PER,0.7296886
5766,##jan,I-PER,0.5497628
5766,##dr,I-PER,0.9587648
5766,##o,I-PER,0.90327805
5766,wolf,I-PER,0.51710373
5767,##any,I-PER,0.48664108
5767,##ahu,I-PER,0.8962642
5768,lo,I-PER,0.6338966
5789,##aret,I-ORG,0.7640087
5789,##aret,I-ORG,0.75469524
5791,ma,I-PER,0.6185474
5791,##rio,I-PER,0.74113274
5791,##on,I-PER,0.6286878
5792,##rae,I-PER,0.3496495
5792,da,I-LOC,0.9450909
5792,##vid,I-LOC,0.8281279
5793,##oan,I-PER,0.8722824
5793,##ne,I-PER,0.96138656
5793,las,I-PER,0.953657
5793,##cz,I-PER,0.9268753
5793,##cy,I-PER,0.846127
5793,##ch,I-PER,0.4970322
5795,##ge,I-PER,0.66070205
5806,##nt,I-ORG,0.7040169
5809,##ters,I-PER,0.5138101
5809,z,I-PER,0.83297634
5809,##ard,I-PER,0.9102483
5809,##ari,I-PER,0.9037069
5809,z,I-PER,0.84054846
5809,##ard,I-PER,0.88566405
5809,##ari,I-PER,0.93997264
5809,##aki,I-LOC,0.8954655
5809,##stan,I-LOC,0.9853076
5809,##ard,I-PER,0.82020694
5809,##ari,I-PER,0.80961305
5809,##aki,I-LOC,0.60772836
5809,##stan,I-LOC,0.7351979
5809,##chi,I-LOC,0.8795474
5811,##aki,I-LOC,0.76361924
5811,##stan,I-LOC,0.89269555
5811,##aki,I-LOC,0.7926578
5811,##stan,I-LOC,0.84777063
5814,##aki,I-LOC,0.94446856
5814,##stan,I-LOC,0.9829882
5829,##rgent,I-LOC,0.99626404
5829,##ina,I-LOC,0.9919165
5843,##tin,I-MISC,0.6950236
5844,k,I-LOC,0.4778212
5865,am,I-MISC,0.8893514
5865,##eric,I-MISC,0.95395947
5865,##an,I-MISC,0.9887058
5865,##kis,I-MISC,0.54493314
5871,nor,I-ORG,0.7112521
5871,to,I-ORG,0.8197003
5871,##iv,I-ORG,0.740084
5871,las,I-PER,0.7711803
5871,##z,I-PER,0.5702917
5875,##ale,I-ORG,0.4427245
5883,##ing,I-ORG,0.5161448
5897,##f,I-LOC,0.7402987
5897,##ghan,I-LOC,0.9404579
5897,##istan,I-LOC,0.9575913
5897,##kis,I-ORG,0.48476207
5897,##ghan,I-LOC,0.86658925
5897,##istan,I-LOC,0.8918186
5897,##aki,I-MISC,0.815024
5897,##stan,I-MISC,0.9148194
5897,##i,I-MISC,0.888719
5899,##mp,I-ORG,0.70075226
5899,##ala,I-ORG,0.61535764
5908,da,I-PER,0.5224535
5911,c,I-PER,0.581998
5911,m,I-PER,0.5711235
5911,al,I-PER,0.89237046
5920,##chester,I-LOC,0.6436093
5920,##chester,I-LOC,0.5182613
5925,del,I-ORG,0.6401714
5926,##inian,I-MISC,0.92350703
5928,##eric,I-ORG,0.35967964
5928,##ile,I-LOC,0.43199694
5928,##ir,I-PER,0.54122305
5930,##est,I-ORG,0.67802465
5930,##inia,I-ORG,0.49434957
5930,##ace,I-ORG,0.8308475
5930,middle,I-LOC,0.9543231
5930,east,I-LOC,0.99604577
5930,##eor,I-PER,0.9490825
5930,##ge,I-PER,0.98699784
5930,mit,I-PER,0.9690708
5930,##chel,I-PER,0.4929087
5930,##rae,I-ORG,0.7678249
5930,##rae,I-ORG,0.72763604
5931,##eric,I-MISC,0.8653475
5931,##an,I-MISC,0.64939976
5933,east,I-LOC,0.8889671
5933,##vid,I-PER,0.91378826
5933,gold,I-PER,0.7300047
5939,ha,I-LOC,0.49276745
5939,ha,I-LOC,0.6876166
5939,ha,I-LOC,0.5478086
5939,ha,I-LOC,0.6325185
5939,sur,I-LOC,0.98668045
5939,##iname,I-LOC,0.9988961
5943,##oud,I-PER,0.87493664
5943,##ael,I-ORG,0.4471853
5943,##oud,I-PER,0.60696095
5943,##eor,I-PER,0.71288
5943,##ge,I-PER,0.77457726
5945,##eric,I-MISC,0.9712541
5945,##as,I-MISC,0.56561697
5945,east,I-LOC,0.9914882
5945,nor,I-MISC,0.90536386
5945,##we,I-MISC,0.42657033
5945,##gia,I-MISC,0.9454606
5945,##n,I-MISC,0.9873303
5945,nor,I-MISC,0.8034731
5945,##gia,I-MISC,0.9164335
5945,##n,I-MISC,0.9844015
5945,am,I-MISC,0.717694
5945,##eric,I-MISC,0.98235476
5945,##an,I-MISC,0.98964745
5945,east,I-LOC,0.98274577
5950,##inian,I-MISC,0.774909
5951,##erus,I-LOC,0.50572485
5951,##ale,I-LOC,0.42362976
5959,east,I-LOC,0.7705988
5972,##ira,I-LOC,0.44994953
5973,middle,I-LOC,0.7253866
5973,east,I-LOC,0.9778771
5986,am,I-MISC,0.5502002
5986,##eric,I-MISC,0.9728674
5986,##an,I-MISC,0.9231675
5992,##rica,I-MISC,0.7917965
5992,##eric,I-MISC,0.8188021
5992,##eric,I-MISC,0.72811484
5999,##eric,I-MISC,0.918792
5999,##as,I-MISC,0.5170689
6010,##cha,I-PER,0.637576
6013,##uri,I-ORG,0.6383165
6013,##e,I-ORG,0.6197792
6013,f,I-ORG,0.8804559
6013,##ulton,I-ORG,0.7648041
6013,cope,I-LOC,0.55539125
6013,##nh,I-LOC,0.80788094
6013,##age,I-LOC,0.8372269
6013,##n,I-LOC,0.8920387
6019,##oan,I-PER,0.43484184
6019,##ne,I-PER,0.66480654
6019,las,I-PER,0.96178216
6019,##z,I-PER,0.83471715
6019,##cz,I-PER,0.5355832
6036,in,I-LOC,0.6359503
6036,##dia,I-LOC,0.99741447
6036,chin,I-LOC,0.7426464
6036,##en,I-LOC,0.92039245
6036,##nai,I-LOC,0.99733776
6036,se,I-ORG,0.47532088
6036,del,I-LOC,0.96314967
6036,##hi,I-LOC,0.9627797
6037,ha,I-MISC,0.63562876
6044,br,I-PER,0.51919454
6044,##ze,I-PER,0.88429254
6044,##zin,I-PER,0.6550306
6044,##ba,I-ORG,0.66455615
6044,o,I-PER,0.6657887
6046,ma,I-ORG,0.6985478
6046,##sha,I-ORG,0.6662896
6046,##ban,I-ORG,0.7569213
6046,##e,I-ORG,0.8579931
6058,neo,I-MISC,0.990117
6058,##cis,I-MISC,0.570014
6058,euro,I-LOC,0.33375847
6065,ch,I-LOC,0.39567965
6065,##ap,I-LOC,0.4869536
6065,##qua,I-ORG,0.384443
6068,land,I-PER,0.9286537
6068,##rie,I-PER,0.34206903
6073,middle,I-LOC,0.7301965
6073,east,I-LOC,0.974916
6073,east,I-LOC,0.9701184
6093,##ador,I-LOC,0.9254428
6093,co,I-PER,0.9926692
6093,##rre,I-PER,0.58014816
6093,##uay,I-LOC,0.9975224
6093,##aq,I-LOC,0.94179755
6093,##uil,I-LOC,0.9991353
6106,##rt,I-PER,0.49040946
6106,coast,I-LOC,0.9567075
6113,##ni,I-ORG,0.5528033
6113,m,I-MISC,0.7750552
6113,is,I-MISC,0.7649669
6113,##lam,I-MISC,0.83656746
6116,##x,I-ORG,0.5573479
6118,##rae,I-ORG,0.6393602
6122,##cu,I-LOC,0.59321326
6122,##ador,I-LOC,0.84207577
6123,##eric,I-MISC,0.853485
6123,##an,I-MISC,0.8940902
6123,o,I-PER,0.86944157
6123,##ack,I-PER,0.8293944
6123,o,I-PER,0.5102775
6123,##eric,I-MISC,0.7980392
6123,##an,I-MISC,0.4962049
6131,came,I-PER,0.7091526
6147,##rab,I-MISC,0.674768
6150,##mu,I-ORG,0.75246257
6150,##el,I-ORG,0.8042905
6151,euro,I-MISC,0.8484795
6163,##any,I-PER,0.6767156
6163,##ahu,I-PER,0.9222735
6172,middle,I-LOC,0.80551213
6172,east,I-LOC,0.99821424
6173,j,I-MISC,0.68003666
6173,##ania,I-MISC,0.70417446
6173,##n,I-MISC,0.98829496
6173,##ania,I-MISC,0.50951755
6173,##n,I-MISC,0.98694474
6173,is,I-MISC,0.6341539
6173,##tin,I-MISC,0.88580734
6173,##ian,I-MISC,0.9374366
6185,##inian,I-MISC,0.8445957
6185,##inian,I-MISC,0.71816736
6185,##eric,I-MISC,0.91137826
6185,##eric,I-MISC,0.8442375
6190,##ap,I-ORG,0.52616453
6191,trip,I-LOC,0.700066
6191,##oli,I-LOC,0.987661
6191,##ban,I-MISC,0.8914401
6191,##ese,I-MISC,0.6524529
6191,trip,I-LOC,0.940448
6191,##oli,I-LOC,0.987495
6191,trip,I-LOC,0.6745504
6191,##oli,I-LOC,0.89732933
6197,mi,I-PER,0.68237585
6197,##cha,I-PER,0.9132722
6197,##el,I-PER,0.8983997
6197,l,I-PER,0.5473699
6197,br,I-PER,0.7920633
6212,##eric,I-MISC,0.5616354
6212,east,I-LOC,0.86387277
6212,east,I-LOC,0.77260953
6215,##rab,I-MISC,0.7075102
6220,j,I-MISC,0.9796539
6220,##apa,I-MISC,0.85669214
6220,##nese,I-MISC,0.9902131
6220,##ou,I-LOC,0.45958912
6220,chin,I-MISC,0.989035
6220,##ese,I-MISC,0.9960337
6225,##aki,I-LOC,0.97747964
6225,##stan,I-LOC,0.991356
6226,an,I-PER,0.77274305
6226,##war,I-PER,0.5374279
6226,i,I-PER,0.96170616
6226,##bra,I-PER,0.6143022
6226,##him,I-PER,0.69649523
6228,##yl,I-LOC,0.41954187
6228,##vani,I-LOC,0.90708524
6232,##yl,I-LOC,0.46832588
6232,##vani,I-LOC,0.95308703
6236,am,I-MISC,0.8447977
6236,##eric,I-MISC,0.9915747
6236,##an,I-MISC,0.9920884
6267,##nc,I-ORG,0.5617342
6270,##don,I-LOC,0.8550871
6270,##esi,I-LOC,0.7236579
6270,##eric,I-MISC,0.9380044
6270,##an,I-MISC,0.988997
6270,ma,I-LOC,0.6723483
6270,##lay,I-LOC,0.9341526
6270,##sia,I-LOC,0.90577894
6270,##aul,I-ORG,0.8565215
6270,j,I-ORG,0.61832577
6270,##ones,I-ORG,0.6083792
6270,##sh,I-MISC,0.66981965
6279,##ip,I-PER,0.6470424
6297,##ale,I-ORG,0.5882372
6313,is,I-MISC,0.5373711
6313,##rae,I-MISC,0.5780945
6313,##tin,I-MISC,0.92397445
6313,east,I-LOC,0.7992992
6316,##g,I-ORG,0.5592625
6316,##iki,I-ORG,0.53351486
6316,##lea,I-ORG,0.69945174
6316,##ks,I-ORG,0.63046247
6316,##gel,I-ORG,0.57784027
6316,an,I-LOC,0.80287
6316,##kara,I-LOC,0.99627316
6316,er,I-PER,0.8959658
6332,##lea,I-ORG,0.6381093
6353,robe,I-PER,0.9032654
6353,##rt,I-PER,0.91108316
6353,p,I-PER,0.7878815
6353,##ap,I-PER,0.76603824
6360,##er,I-PER,0.56303626
6360,##alk,I-ORG,0.31562012
6361,##dian,I-MISC,0.9942009
6361,##ris,I-PER,0.7776964
6361,##hn,I-PER,0.6987011
6361,##ris,I-PER,0.6589193
6361,##hn,I-PER,0.7089215
6372,c,I-PER,0.97608453
6372,##lint,I-PER,0.93330556
6372,##on,I-PER,0.83785903
6372,am,I-MISC,0.94191456
6372,##eric,I-MISC,0.96387047
6372,##an,I-MISC,0.9910535
6374,middle,I-LOC,0.8578603
6374,east,I-LOC,0.9983758
6374,dub,I-LOC,0.94206244
6374,##ai,I-LOC,0.8222621
6388,##ington,I-LOC,0.7056669
6401,##inian,I-MISC,0.7216248
6405,##cca,I-ORG,0.69240385
6405,##cca,I-ORG,0.67493564
6405,##in,I-ORG,0.6834932
6411,##hai,I-PER,0.60037184
6411,##aki,I-LOC,0.88467157
6411,##stan,I-LOC,0.981591
6422,##raj,I-ORG,0.86881024
6422,##raj,I-ORG,0.66608185
6422,##eric,I-MISC,0.5190036
6422,##an,I-MISC,0.53372806
6425,##ul,I-MISC,0.68037426
6425,##iet,I-LOC,0.9978809
6425,##nam,I-LOC,0.9967444
6431,in,I-MISC,0.7305364
6431,##dian,I-MISC,0.99512154
6431,##ame,I-MISC,0.81077886
6431,##rica,I-MISC,0.9276137
6431,##n,I-MISC,0.90441215
6434,##hil,I-PER,0.5341602
6434,##ip,I-PER,0.7844413
6445,##avi,I-MISC,0.6145475
6445,los,I-LOC,0.7943817
6445,angel,I-LOC,0.5888272
6446,##dian,I-MISC,0.99421126
6446,##dia,I-LOC,0.6764821
6449,##ry,I-PER,0.65338093
6453,am,I-MISC,0.7301102
6453,##eric,I-MISC,0.88617504
6453,##an,I-MISC,0.76927024
6454,j,I-LOC,0.85659856
6454,##uba,I-LOC,0.9435555
6454,k,I-LOC,0.91411686
6454,##hart,I-LOC,0.99857223
6454,##ou,I-LOC,0.8930538
6454,##m,I-LOC,0.9985261
6468,in,I-MISC,0.8591137
6468,##dian,I-MISC,0.9957557
6475,##hab,I-LOC,0.96259576
6475,##ad,I-LOC,0.9985979
6475,i,I-MISC,0.75274026
6475,##rani,I-MISC,0.9481475
6475,##hab,I-LOC,0.9540739
6475,##ad,I-LOC,0.99615353
6479,##i,I-ORG,0.96528816
6479,j,I-ORG,0.9820166
6479,##az,I-ORG,0.88111717
6479,##eera,I-ORG,0.93941945
6481,##ull,I-ORG,0.8324847
6481,##iva,I-ORG,0.8564584
6481,##n,I-ORG,0.9314413
6492,##nu,I-PER,0.5163897
6492,##kov,I-PER,0.41679725
6493,##nu,I-PER,0.5636394
6493,##kov,I-PER,0.46140298
6495,j,I-PER,0.5795125
6495,##oh,I-PER,0.5644761
6495,##n,I-PER,0.8621173
6495,b,I-PER,0.7817752
6495,##io,I-ORG,0.5245559
6500,##eric,I-MISC,0.8689377
6500,##an,I-MISC,0.7411864
6514,is,I-ORG,0.8863252
6514,##aa,I-ORG,0.66689473
6514,##cs,I-ORG,0.84695524
6514,##uss,I-LOC,0.4300648
6514,is,I-ORG,0.68700725
6514,##aa,I-ORG,0.6626403
6514,##cs,I-ORG,0.8523876
6514,##eric,I-MISC,0.3975731
6516,##pt,I-MISC,0.8297879
6516,##ian,I-MISC,0.9360977
6516,##pt,I-LOC,0.68872285
6524,c,I-PER,0.7442817
6524,##lint,I-PER,0.51478106
6524,r,I-ORG,0.70963293
6524,r,I-ORG,0.47320318
6529,##eric,I-MISC,0.961847
6529,##an,I-MISC,0.9567599
6529,##inian,I-MISC,0.9841263
6529,##ame,I-MISC,0.877801
6529,##rica,I-MISC,0.97265947
6529,##n,I-MISC,0.59129536
6529,##inian,I-MISC,0.95901316
6529,##ame,I-MISC,0.8157754
6529,##rica,I-MISC,0.94038844
6535,ha,I-ORG,0.80913556
6535,##aret,I-ORG,0.5489208
6535,##z,I-ORG,0.94005764
6535,is,I-ORG,0.5614303
6535,##rae,I-ORG,0.8079739
6535,##li,I-ORG,0.6849433
6537,los,I-ORG,0.648516
6537,angel,I-ORG,0.697329
6537,##es,I-ORG,0.52453727
6537,angel,I-ORG,0.51908237
6542,agreed,I-PER,0.49123126
6542,##ma,I-PER,0.65742123
6547,##rae,I-ORG,0.6849619
6547,##hm,I-PER,0.9310931
6547,##uel,I-PER,0.9648574
6547,##ja,I-PER,0.8826168
6547,##min,I-PER,0.8637187
6547,net,I-PER,0.9943089
6547,##any,I-PER,0.93015516
6547,##ahu,I-PER,0.96784145
6547,euro,I-MISC,0.95812523
6547,##pe,I-MISC,0.51603967
6547,##an,I-MISC,0.8868667
6547,o,I-PER,0.84681535
6551,to,I-ORG,0.6389043
6551,##iv,I-ORG,0.5327218
6552,am,I-MISC,0.67111784
6552,##eric,I-MISC,0.9296348
6552,der,I-PER,0.7420641
6552,k,I-LOC,0.5487473
6552,##rak,I-LOC,0.9824834
6552,##ow,I-LOC,0.99946886
6557,##aki,I-MISC,0.7805333
6557,##stan,I-MISC,0.7840232
6557,##aki,I-MISC,0.86468095
6557,##stan,I-MISC,0.92466885
6557,##i,I-MISC,0.93918556
6570,##n,I-PER,0.66595453
6570,b,I-PER,0.85582775
6570,##eric,I-MISC,0.8062062
6574,##oe,I-ORG,0.44388124
6574,##hn,I-ORG,0.48778877
6574,##er,I-ORG,0.52282304
6579,sa,I-PER,0.65438604
6579,##aka,I-PER,0.76237696
6579,##sh,I-MISC,0.7027527
6579,##h,I-MISC,0.9078624
6579,ha,I-LOC,0.8637732
6579,##wai,I-LOC,0.90407676
6583,##tein,I-PER,0.7318342
6584,##tein,I-PER,0.8942012
6584,##berg,I-PER,0.5745556
6588,k,I-ORG,0.49740648
6588,##ore,I-ORG,0.8380749
6588,##ou,I-PER,0.63963366
6605,g,I-MISC,0.9408572
6605,##erman,I-MISC,0.9944402
6608,##ate,I-ORG,0.74705833
6608,##go,I-ORG,0.6485509
6613,da,I-PER,0.5566866
6613,##vid,I-PER,0.73527366
6614,##aki,I-LOC,0.8570366
6614,##stan,I-LOC,0.98259306
6614,chin,I-MISC,0.7133314
6614,##ese,I-MISC,0.7071865
6624,##raj,I-LOC,0.7530598
6627,##hn,I-ORG,0.46366882
6632,##mee,I-PER,0.6204807
6632,##t,I-PER,0.6441339
6632,ed,I-PER,0.64865047
6632,##uard,I-PER,0.69266206
6632,m,I-PER,0.8191208
6640,##adia,I-MISC,0.38862917
6649,am,I-MISC,0.9489177
6649,##eric,I-MISC,0.95576435
6649,##an,I-MISC,0.73853403
6653,##eric,I-LOC,0.6849671
6655,##ington,I-ORG,0.55453885
6659,b,I-PER,0.61252415
6659,##loom,I-PER,0.80556774
6660,b,I-PER,0.61252415
6660,##loom,I-PER,0.80556774
6667,##ve,I-ORG,0.49785742
6667,k,I-ORG,0.7113176
6667,##olt,I-ORG,0.6105345
6667,##ai,I-ORG,0.546042
6667,be,I-ORG,0.64429253
6682,l,I-ORG,0.73453474
6682,##isa,I-ORG,0.84708047
6682,m,I-ORG,0.969274
6682,##c,I-ORG,0.89986366
6682,##go,I-ORG,0.9345045
6682,##vern,I-ORG,0.838108
6696,##inian,I-MISC,0.6331595
6696,##lam,I-PER,0.85514367
6697,j,I-ORG,0.49777773
6697,##ona,I-ORG,0.6276389
6720,p,I-PER,0.93771386
6720,##elo,I-PER,0.8051552
6720,##si,I-PER,0.54077655
6729,##dia,I-LOC,0.9885139
6731,##rb,I-ORG,0.49485934
6734,ram,I-PER,0.84546804
6734,o,I-PER,0.7353322
6735,ram,I-PER,0.84546804
6735,o,I-PER,0.7353322
6737,##pt,I-MISC,0.5699284
6738,s,I-LOC,0.49914816
6738,##yra,I-LOC,0.71515673
6738,##cus,I-LOC,0.29722732
6738,##tic,I-MISC,0.7517999
6749,am,I-MISC,0.49863344
6749,##eric,I-MISC,0.9639555
6749,##as,I-MISC,0.8485798
6750,si,I-ORG,0.50728625
6750,##kor,I-LOC,0.3475349
6751,##eric,I-MISC,0.7555342
6753,##oan,I-ORG,0.61457056
6753,##ne,I-ORG,0.5300963
6753,las,I-PER,0.450297
6753,##z,I-PER,0.41961008
6761,##any,I-ORG,0.5708828
6761,##ahu,I-PER,0.58875567
6763,##any,I-PER,0.80440104
6763,##ahu,I-PER,0.9556413
6792,ho,I-PER,0.9323503
6792,##m,I-PER,0.5828504
6792,z,I-PER,0.9220756
6799,##ha,I-PER,0.5037486
6799,##hart,I-PER,0.5653191
6817,##g,I-ORG,0.70849293
6828,##as,I-PER,0.50419235
6828,##mus,I-PER,0.5607827
6843,##pt,I-LOC,0.82694113
6852,##vo,I-ORG,0.819635
6852,##va,I-ORG,0.6252038
6875,##ah,I-LOC,0.86905885
6875,##rain,I-LOC,0.52506584
6876,##qua,I-ORG,0.5576744
6876,##dor,I-ORG,0.5695383
6888,##nt,I-ORG,0.72011286
6921,ha,I-LOC,0.53682953
6921,##rri,I-LOC,0.88577956
6921,##sburg,I-LOC,0.9927181
6925,e,I-PER,0.7224156
6925,##ike,I-PER,0.743254
6925,##n,I-PER,0.47523156
6925,##berry,I-PER,0.7067482
6929,br,I-PER,0.7282173
6938,##c,I-PER,0.4615796
6938,##gu,I-ORG,0.511144
6938,##ire,I-ORG,0.72558
6942,##rench,I-MISC,0.9949858
6944,ha,I-ORG,0.5570818
6944,##iti,I-ORG,0.7842522
6944,p,I-ORG,0.5164692
6957,##cco,I-ORG,0.5449318
6957,##nne,I-ORG,0.6246311
6957,##ll,I-ORG,0.5786221
6964,r,I-MISC,0.97453326
6964,##uss,I-MISC,0.99111056
6964,##ian,I-MISC,0.98525536
6982,##chin,I-MISC,0.60966676
6982,##ese,I-MISC,0.71096355
6986,##rida,I-ORG,0.5435314
6986,##y,I-ORG,0.77082014
6986,j,I-ORG,0.9305933
6986,##anu,I-ORG,0.7656812
6986,##a,I-ORG,0.5901911
7001,##kov,I-MISC,0.4503757
7001,c,I-PER,0.563634
7001,##ko,I-PER,0.46089298
7001,##ky,I-PER,0.60717547
7001,##le,I-PER,0.7219991
7032,##ri,I-PER,0.7433456
7032,##tani,I-MISC,0.81632
7054,lit,I-MISC,0.8205561
7054,##hua,I-MISC,0.89659584
7054,##nian,I-MISC,0.9254733
7054,c,I-LOC,0.897081
7054,##rac,I-LOC,0.9923381
7054,##ow,I-LOC,0.9926398
7054,##hua,I-LOC,0.58554184
7074,##ata,I-LOC,0.71606
7074,##rab,I-LOC,0.6176661
7074,do,I-LOC,0.83182174
7074,##ha,I-LOC,0.99475646
7105,##rgent,I-LOC,0.9763757
7105,##ina,I-ORG,0.5690133
7105,##rn,I-LOC,0.6848089
7105,##rgent,I-LOC,0.9831523
7105,##rgent,I-LOC,0.9851002
7113,##ull,I-ORG,0.6163146
7124,##rk,I-MISC,0.31743202
7135,r,I-LOC,0.91907346
7135,##uss,I-LOC,0.98853827
7135,##ia,I-LOC,0.99299836
7135,##ers,I-LOC,0.5162591
7135,##burg,I-LOC,0.81254727
7135,##uss,I-MISC,0.9256002
7135,##ian,I-MISC,0.8165664
7135,##russ,I-LOC,0.7494482
7151,##ute,I-PER,0.5981711
7151,##nberg,I-PER,0.65078247
7155,c,I-ORG,0.82919127
7155,##isco,I-ORG,0.9018621
7160,a,I-PER,0.6062399
7160,##bra,I-PER,0.83248734
7160,##ham,I-PER,0.9427989
7165,i,I-LOC,0.58196187
7165,##ra,I-LOC,0.47846034
7165,##q,I-LOC,0.49753615
7165,i,I-LOC,0.461363
7166,##vid,I-PER,0.68225455
7166,##vid,I-PER,0.6444195
7176,m,I-PER,0.9631541
7176,##ur,I-PER,0.8570765
7176,##kowski,I-PER,0.6803425
7176,al,I-MISC,0.8661272
7176,##ask,I-MISC,0.7271585
7192,am,I-MISC,0.78597885
7192,##eric,I-MISC,0.9651398
7192,##an,I-MISC,0.9847781
7192,k,I-PER,0.8932849
7192,##ris,I-PER,0.84507287
7192,bald,I-PER,0.7700664
7192,##ers,I-PER,0.61859405
7202,s,I-MISC,0.9532195
7202,##wed,I-MISC,0.99687576
7226,la,I-PER,0.56724626
7226,el,I-PER,0.6118083
7226,##len,I-PER,0.6378451
7226,##va,I-ORG,0.50371724
7230,##mini,I-MISC,0.90321213
7230,##can,I-MISC,0.9369779
7230,r,I-LOC,0.59388274
7230,##and,I-PER,0.8196809
7230,##ez,I-PER,0.48719922
7230,##uate,I-LOC,0.62738067
7230,##mal,I-LOC,0.56539875
7240,id,I-ORG,0.5682325
7244,##len,I-PER,0.8323507
7253,##stra,I-LOC,0.7374272
7269,ma,I-LOC,0.9546499
7269,##law,I-LOC,0.94949406
7269,##i,I-LOC,0.9342107
7278,##xi,I-MISC,0.4212774
7278,##ink,I-MISC,0.6417349
7301,ka,I-MISC,0.6564008
7303,g,I-MISC,0.85419816
7303,##ree,I-MISC,0.85976213
7303,##pe,I-MISC,0.4883324
7303,##an,I-MISC,0.5714021
7321,ka,I-MISC,0.9113913
7321,##rz,I-MISC,0.9511778
7321,##ais,I-MISC,0.9299684
7333,##ata,I-MISC,0.46731693
7333,m,I-PER,0.86313397
7333,na,I-PER,0.8770143
7370,##bel,I-PER,0.8367198
7370,##ius,I-PER,0.62821573
7370,v,I-PER,0.70951074
7370,##ils,I-PER,0.39865243
7370,##ack,I-ORG,0.5894061
7374,middle,I-LOC,0.50459397
7374,east,I-LOC,0.9877956
7386,##dia,I-LOC,0.8070842
7386,##hl,I-LOC,0.6062993
7411,ka,I-MISC,0.5176191
7411,##rz,I-MISC,0.7833542
7433,is,I-ORG,0.4973824
7433,##rae,I-ORG,0.6598622
7439,c,I-PER,0.75647676
7443,c,I-PER,0.50568
7449,##akes,I-ORG,0.5163422
7449,##ull,I-ORG,0.78253496
7449,##iva,I-ORG,0.7709176
7449,##n,I-ORG,0.7101619
7452,##ull,I-ORG,0.71762985
7452,##iva,I-ORG,0.71625584
7452,##n,I-ORG,0.64870393
7457,j,I-ORG,0.5257416
7457,su,I-ORG,0.5161177
7465,##ific,I-LOC,0.3975704
7476,##gis,I-ORG,0.68638325
7489,##rae,I-PER,0.5955777
7503,21st,I-MISC,0.49582785
7507,##abe,I-ORG,0.59415334
7507,##abe,I-ORG,0.4982761
7512,am,I-MISC,0.8646126
7512,##eric,I-MISC,0.98041385
7512,##an,I-MISC,0.98141026
7521,##aki,I-LOC,0.6901294
7521,##stan,I-LOC,0.84479797
7526,##rgent,I-LOC,0.9446328
7526,##ina,I-ORG,0.71803814
7526,##rn,I-LOC,0.68559885
7526,##rgent,I-LOC,0.96718585
7526,##ina,I-ORG,0.5282544
7526,##rgent,I-LOC,0.97886264
7526,##ina,I-LOC,0.5730043
7535,o,I-LOC,0.6724922
7535,##tta,I-LOC,0.89956903
7535,##wa,I-LOC,0.87591326
7547,middle,I-LOC,0.98416626
7547,east,I-LOC,0.99745756
7547,net,I-PER,0.93185604
7547,##any,I-PER,0.77527964
7547,##ahu,I-PER,0.9290003
7548,r,I-MISC,0.8138424
7548,##uss,I-MISC,0.9851666
7548,##ians,I-MISC,0.63273257
7549,der,I-ORG,0.52421224
7583,##h,I-MISC,0.81040764
7590,chin,I-MISC,0.9565086
7590,##ese,I-MISC,0.9702588
7592,##val,I-ORG,0.580686
7593,##guard,I-LOC,0.92130315
7593,##ia,I-LOC,0.9781803
7593,##ia,I-LOC,0.88093626
7593,##guard,I-LOC,0.6000305
7593,##ia,I-LOC,0.8731014
7597,mi,I-LOC,0.5244021
7597,##ami,I-LOC,0.52653384
7598,co,I-LOC,0.78654325
7598,##mb,I-LOC,0.9177064
7598,##ia,I-LOC,0.9439839
7603,fur,I-LOC,0.36064798
7610,##uss,I-LOC,0.61472696
7610,r,I-MISC,0.66002536
7610,##uss,I-MISC,0.9789403
7610,##ian,I-MISC,0.98271894
7616,am,I-MISC,0.88692427
7616,##eric,I-MISC,0.96051604
7616,##an,I-MISC,0.9865992
7619,##es,I-LOC,0.8169911
7619,des,I-LOC,0.77548575
7619,plain,I-LOC,0.667756
7619,##es,I-LOC,0.93325806
7641,##lum,I-ORG,0.52322674
7652,##hali,I-MISC,0.6372165
7652,##kas,I-MISC,0.4951473
7652,##h,I-MISC,0.5641044
7654,##iet,I-LOC,0.998041
7654,##nam,I-LOC,0.9979353
7678,c,I-PER,0.7055515
7703,##riz,I-MISC,0.5468039
7737,ore,I-ORG,0.6097656
7737,##ill,I-ORG,0.62819684
7737,chin,I-MISC,0.9842854
7737,##ese,I-MISC,0.9884437
7740,##uro,I-ORG,0.5702731
7740,hum,I-ORG,0.58111835
7744,is,I-MISC,0.75635284
7744,##rae,I-MISC,0.7433309
7744,##li,I-MISC,0.5322717
7757,##lea,I-ORG,0.7852356
7770,##iki,I-ORG,0.72616285
7770,##lea,I-ORG,0.87337583
7770,##ks,I-ORG,0.64007694
7785,##any,I-PER,0.4621351
